REGIONID,CONSTELLATIONID,SOLARSYSTEMID,SOLARSYSTEMNAME,SECURITY
10000006,20000083,30000576,4-EFLU,-0.522806
10000006,20000083,30000577,EIH-IU,-0.600942
10000006,20000084,30000578,F-EM4Q,-0.429629
10000006,20000084,30000579,1L-OEK,-0.66466
10000006,20000084,30000580,MN-Q26,-0.510912
10000006,20000084,30000581,5H-SM2,-0.71086
10000006,20000084,30000582,4-OS2A,-0.595196
10000006,20000084,30000583,YI-GV6,-0.640814
10000006,20000084,30000584,SO-X5L,-0.703325
10000006,20000084,30000585,XQS-GZ,-0.551312
10000006,20000084,30000586,Q-GQHN,-0.528576
10000006,20000085,30000587,A-4JOO,-0.196029
10000006,20000085,30000588,TP7-KE,-0.326929
10000006,20000085,30000589,R4N-LD,-0.261495
10000006,20000085,30000590,3Q-VZA,-0.249902
10000006,20000085,30000591,M-MBRT,-0.239291
10000006,20000085,30000592,HPBE-D,-0.291605
10000006,20000086,30000593,GRHS-B,-0.458119
10000006,20000086,30000594,J-RXYN,-0.458729
10000006,20000086,30000595,DUO-51,-0.473003
10000006,20000086,30000596,07-SLO,-0.397503
10000006,20000086,30000597,Z-A8FS,-0.542356
10000006,20000086,30000598,GPD5-0,-0.305684
10000006,20000087,30000599,LKZ-CY,-0.449541
10000006,20000087,30000600,F5M-CC,-0.386747
10000006,20000087,30000601,TZE-UB,-0.32393
10000006,20000087,30000602,WRL4-2,-0.409574
10000006,20000087,30000603,V7G-RL,-0.441294
10000006,20000087,30000604,XEN7-0,-0.186493
10000006,20000088,30000605,L-Z9KJ,-0.346744
10000006,20000088,30000606,7K-NSE,-0.28626
10000006,20000088,30000607,OR-7N5,-0.298069
10000006,20000088,30000608,JEQG-7,-0.286209
10000006,20000088,30000609,5NQI-E,-0.249721
10000006,20000088,30000610,B-WQDP,-0.342153
10000007,20000089,30000611,2-2EWC,-0.107095
10000007,20000089,30000612,E1W-TB,-0.193337
10000007,20000089,30000613,D-6H64,-0.063389
10000007,20000089,30000614,8-BIE3,-0.076095
10000007,20000089,30000615,LMM7-L,-0.193262
10000007,20000089,30000616,995-3G,-0.08702
10000007,20000090,30000617,W2T-TR,-0.050263
10000007,20000090,30000618,Q-UEN6,-0.055487
10000007,20000090,30000619,BLMX-B,-0.032301
10000007,20000090,30000620,M-CNUD,-0.043403
10000007,20000090,30000621,YE1-9S,-0.050546
10000007,20000090,30000622,IVP-KA,-0.063088
10000007,20000090,30000623,04EI-U,-0.077273
10000007,20000091,30000624,B-T6BT,-0.901097
10000007,20000091,30000625,VK-A5G,-0.560812
10000007,20000091,30000626,I6-SYN,-0.349317
10000007,20000091,30000627,O-5TN1,-0.404479
10000007,20000091,30000628,8-SPNN,-0.952164
10000007,20000091,30000629,U-QMOA,-0.309791
10000007,20000092,30000630,4S0-NP,-0.082603
10000007,20000092,30000631,K-RMI5,-0.100321
10000007,20000092,30000632,C-6YHJ,-0.129395
10000007,20000092,30000633,M53-1V,-0.192103
10000007,20000092,30000634,E5T-CS,-0.197199
10000007,20000092,30000635,W4C8-Q,-0.272163
10000007,20000092,30000636,I-2705,-0.090673
10000007,20000093,30000637,5F-MG1,-0.31499
10000007,20000093,30000638,P7-45V,-0.338579
10000007,20000093,30000639,M-MCP8,-0.385715
10000007,20000093,30000640,JZ-B5Y,-0.388956
10000007,20000093,30000641,TPG-DD,-0.303575
10000007,20000093,30000642,NIF-JE,-0.615064
10000007,20000094,30000643,BTLH-I,-0.629151
10000007,20000094,30000644,U93O-A,-0.842993
10000007,20000094,30000645,0LY-W1,-0.550039
10000007,20000094,30000646,4YO-QK,-0.90613
10000007,20000094,30000647,LJ-RJK,-0.882818
10000007,20000094,30000648,8-VC6H,-1
10000007,20000095,30000649,LQ-01M,-0.579555
10000007,20000095,30000650,NG-M8K,-0.909782
10000007,20000095,30000651,RV5-TT,-0.372366
10000007,20000095,30000652,8OYE-Z,-0.534491
10000007,20000095,30000653,K85Y-6,-1
10000007,20000095,30000654,PKN-NJ,-0.260633
10000008,20000096,30000655,EIN-QG,-0.108887
10000008,20000096,30000656,ARG-3R,-0.042807
10000008,20000096,30000657,S-E6ES,-0.11165
10000008,20000096,30000658,R-3FBU,-0.057463
10000008,20000096,30000659,K7-LDX,-0.113026
10000008,20000096,30000660,U-IVGH,-0.105291
10000008,20000096,30000661,P-N5N9,-0.031552
10000008,20000096,30000662,JMH-PT,-0.216491
10000008,20000096,30000663,DE-A7P,-0.472823
10000008,20000096,30000664,X9V-15,-0.316254
10000008,20000096,30000665,K212-A,-0.064987
10000008,20000097,30000666,F-5FDA,-0.046801
10000008,20000097,30000667,S1-XTL,-0.106255
10000008,20000097,30000668,9PX2-F,-0.065101
10000008,20000097,30000669,N3-JBX,-0.128505
10000008,20000097,30000670,SG-75T,-0.29188
10000008,20000097,30000671,GN-PDU,-0.090296
10000008,20000098,30000672,AZ3F-N,-0.078889
10000008,20000098,30000673,RNM-Y6,-0.181347
10000008,20000098,30000674,V-KDY2,-0.234868
10000008,20000098,30000675,FYD-TO,-0.026482
10000008,20000098,30000676,ER2O-Y,-0.042766
10000008,20000098,30000677,J2-PZ6,-0.331339
10000008,20000099,30000678,XV-MWG,-0.414539
10000008,20000099,30000679,OAQY-M,-0.527079
10000008,20000099,30000680,1V-LI2,-0.428577
10000008,20000099,30000681,M9-MLR,-0.39652
10000008,20000099,30000682,Q-K2T7,-0.458182
10000008,20000099,30000683,LBC-AW,-0.597489
10000008,20000099,30000684,2-KPW6,-0.563305
10000008,20000100,30000685,H5N-V7,-0.242428
10000008,20000100,30000686,HQ-Q1Q,-0.161667
10000008,20000100,30000687,WHI-61,-0.05158
10000008,20000100,30000688,ZFJH-T,-0.100164
10000008,20000100,30000689,I-1B7X,-0.157696
10000008,20000100,30000690,G15Z-W,-0.086689
10000008,20000101,30000691,AH8-Q7,-0.192431
10000008,20000101,30000692,SD4A-2,-0.256633
10000008,20000101,30000693,U6K-RG,-0.206648
10000008,20000101,30000694,V-S9YY,-0.125636
10000008,20000101,30000695,F2-NXA,-0.179863
10000008,20000101,30000696,NSBE-L,-0.162235
10000008,20000102,30000697,8Q-T7B,-0.063091
10000008,20000102,30000698,WV0D-1,-0.080394
10000008,20000102,30000699,ZNF-OK,-0.031071
10000008,20000102,30000700,C8-7AS,-0.01231
10000008,20000102,30000701,4E-EZS,-0.024831
10000008,20000102,30000702,A-80UA,-0.006942
10000008,20000103,30000703,U2-28D,-0.341332
10000008,20000103,30000704,LQ-OAI,-0.53954
10000008,20000103,30000705,5-MQQ7,-0.374878
10000008,20000103,30000706,6-EQYE,-0.404884
10000008,20000103,30000707,03-OR2,-0.169684
10000008,20000103,30000708,JLO-Z3,-0.20247
10000008,20000104,30000709,IAK-JW,-0.78307
10000008,20000104,30000710,KZFV-4,-0.67458
10000008,20000104,30000711,WO-GC0,-0.789404
10000008,20000104,30000712,RYC-19,-0.883893
10000008,20000104,30000713,X2-ZA5,-0.900585
10000008,20000104,30000714,28Y9-P,-0.685219
10000008,20000105,30000715,Q4C-S5,-0.679239
10000008,20000105,30000716,B-1UJC,-0.530799
10000008,20000105,30000717,Q-NA5H,-0.717675
10000008,20000105,30000718,4-CM8I,-0.50935
10000008,20000105,30000719,ZDB-HT,-0.584346
10000008,20000105,30000720,1QZ-Y9,-0.4384
10000008,20000106,30000721,HJ-BCH,-0.028358
10000008,20000106,30000722,QPTT-F,-0.016174
10000008,20000106,30000723,9M-M0P,-0.010997
10000008,20000106,30000724,9BC-EB,-0.024963
10000008,20000106,30000725,WFFE-4,-0.02249
10000008,20000106,30000726,71-UTX,-0.029227
10000008,20000106,30000727,PU-UMM,-0.013917
10000008,20000106,30000728,6-KPAB,-0.010541
10000008,20000106,30000729,Y5-E1U,-0.033538
10000008,20000107,30000730,4-43BW,-0.350874
10000008,20000107,30000731,8CN-CH,-0.320736
10000008,20000107,30000732,V-F6DQ,-0.289961
10000008,20000107,30000733,3S-6VU,-0.207432
10000008,20000107,30000734,1-7HVI,-0.402714
10000008,20000107,30000735,OX-S7P,-0.460704
10000009,20000108,30000736,KDG-TA,-0.179147
10000009,20000108,30000737,KD-KPR,-0.415718
10000009,20000108,30000738,PT-21C,-0.176723
10000009,20000108,30000739,Z182-R,-0.21555
10000009,20000108,30000740,EKPB-3,-0.355332
10000009,20000108,30000741,5M2-KP,-0.400129
10000009,20000108,30000742,TK-DLH,-0.308995
10000009,20000109,30000743,C8H5-X,-0.149284
10000009,20000109,30000744,O-7LAI,-0.081595
10000009,20000109,30000745,7L3-JS,-0.119539
10000009,20000109,30000746,WF4C-8,-0.171277
10000009,20000109,30000747,TZN-2V,-0.152677
10000009,20000109,30000748,8EF-58,-0.279753
10000009,20000109,30000749,4DS-OI,-0.200635
10000009,20000110,30000750,XQP-9C,-0.155019
10000009,20000110,30000751,W-6GBI,-0.197772
10000009,20000110,30000752,XKH-6O,-0.145224
10000009,20000110,30000753,S0U-MO,-0.254662
10000009,20000110,30000754,F39H-1,-0.169613
10000009,20000110,30000755,V-QXXK,-0.232104
10000009,20000111,30000756,2-Q4YG,-0.110381
10000009,20000111,30000757,2JT-3Q,-0.102109
10000009,20000111,30000758,I3CR-F,-0.159831
10000009,20000111,30000759,7-JT09,-0.088757
10000009,20000111,30000760,AGCP-I,-0.14032
10000009,20000111,30000761,M4-GJ6,-0.156921
10000009,20000111,30000762,5-2PQU,-0.08096
10000009,20000111,30000763,SN9-3Z,-0.143522
10000009,20000112,30000764,6BJH-3,-0.054622
10000009,20000112,30000765,U-UTU9,-0.04209
10000009,20000112,30000766,1TG7-W,-0.05902
10000009,20000112,30000767,QYD-WK,-0.044587
10000009,20000112,30000768,R959-U,-0.060729
10000009,20000112,30000769,A-TJ0G,-0.085189
10000009,20000113,30000770,88A-RA,-0.28641
10000009,20000113,30000771,8G-2FP,-0.211361
10000009,20000113,30000772,C-J6MT,-0.288745
10000009,20000113,30000773,78-0R6,-0.256904
10000009,20000113,30000774,MSG-BZ,-0.276212
10000009,20000113,30000775,8-WYQZ,-0.230342
10000009,20000113,30000776,4M-QXK,-0.148759
10000009,20000114,30000777,X5-0EM,-0.250377
10000009,20000114,30000778,G-EURJ,-0.286317
10000009,20000114,30000779,SHBF-V,-0.292416
10000009,20000114,30000780,RERZ-L,-0.220318
10000009,20000114,30000781,0UBC-R,-0.214357
10000009,20000114,30000782,3U-48K,-0.213716
10000009,20000115,30000783,EFM-C4,-0.481914
10000009,20000115,30000784,YPW-M4,-0.542441
10000009,20000115,30000785,Q7-FZ8,-0.546487
10000009,20000115,30000786,L5-UWT,-0.651106
10000009,20000115,30000787,74-VZA,-0.723381
10000009,20000115,30000788,I-1QKL,-0.576692
10000009,20000116,30000789,GK5Z-T,-0.528431
10000009,20000116,30000790,RQN-OO,-0.390502
10000009,20000116,30000791,67Y-NR,-0.256202
10000009,20000116,30000792,GDHN-K,-0.367366
10000009,20000116,30000793,QTME-D,-0.452743
10000009,20000116,30000794,A24L-V,-0.477822
10000009,20000116,30000795,4CJ-AC,-0.204916
10000009,20000117,30000796,EUU-4N,-0.680773
10000009,20000117,30000797,Q-3HS5,-0.578873
10000009,20000117,30000798,3AE-CP,-0.674231
10000009,20000117,30000799,0-VG7A,-0.430498
10000009,20000117,30000800,9OLQ-6,-0.785978
10000009,20000117,30000801,MOCW-2,-0.816541
10000009,20000118,30000802,ZO-4AR,-0.294007
10000009,20000118,30000803,MJ-LGH,-0.259185
10000009,20000118,30000804,F2A-GX,-0.261043
10000009,20000118,30000805,RD-FWY,-0.184985
10000009,20000118,30000806,VBPT-T,-0.317706
10000009,20000118,30000807,KS-1TS,-0.447455
10000009,20000119,30000808,X0-6LH,-0.71431
10000009,20000119,30000809,FN0-QS,-0.849375
10000009,20000119,30000810,F3-8X2,-0.54212
10000009,20000119,30000811,N7-BIY,-0.646398
10000009,20000119,30000812,TTP-2B,-0.933199
10000009,20000119,30000813,LVL-GZ,-0.95971
10000009,20000120,30000814,EJ48-O,-0.102749
10000009,20000120,30000815,ROJ-B0,-0.190917
10000009,20000120,30000816,DFH-V5,-0.323203
10000009,20000120,30000817,B-II34,-0.086446
10000009,20000120,30000818,4LB-EL,-0.388096
10000009,20000120,30000819,UDE-FX,-0.410514
10000009,20000120,30000820,5IH-GL,-0.509245
10000009,20000120,30000821,C1G-XC,-0.564037
10000009,20000120,30000822,04-EHC,-0.560405
10000009,20000120,30000823,3-0FYP,-0.491812
10000009,20000121,30000824,N-O53U,-0.425858
10000009,20000121,30000825,HZ-O18,-0.42006
10000009,20000121,30000826,D-P1EH,-0.537587
10000009,20000121,30000827,74L2-U,-0.529933
10000009,20000121,30000828,HL-VZX,-0.49573
10000009,20000121,30000829,38NZ-1,-0.535452
10000009,20000121,30000830,W-MF6J,-0.51351
10000009,20000122,30000831,O-9G5Y,-0.520979
10000009,20000122,30000832,27-HP0,-0.64074
10000009,20000122,30000833,X1-IZ0,-0.590191
10000009,20000122,30000834,RZ-TI6,-0.76595
10000009,20000122,30000835,FX4L-2,-0.755701
10000009,20000122,30000836,1ZF-PJ,-0.862302
10000009,20000122,30000837,HFC-AQ,-0.929293
10000009,20000123,30000838,0-6VZ5,-0.499157
10000009,20000123,30000839,GB-6X5,-0.524654
10000009,20000123,30000840,7EX-14,-0.557444
10000009,20000123,30000841,N7-KGJ,-0.593702
10000009,20000123,30000842,VD-8QY,-0.560621
10000009,20000123,30000843,J-ZYSZ,-0.512559
10000009,20000123,30000844,5C-RPA,-0.497942
10000009,20000123,30000845,CR2-PQ,-0.499372
10000010,20000124,30000846,E-OGL4,-0.28556
10000010,20000124,30000847,J-GAMP,-0.242294
10000010,20000124,30000848,M-OEE8,-0.218329
10000010,20000124,30000849,V0DF-2,-0.209449
10000010,20000124,30000850,FY0W-N,-0.193451
10000010,20000124,30000851,MJI3-8,-0.204502
10000010,20000125,30000852,A-DDGY,-0.206354
10000010,20000125,30000853,F-RT6Q,-0.249859
10000010,20000125,30000854,B-S42H,-0.223198
10000010,20000125,30000855,NL6V-7,-0.255748
10000010,20000125,30000856,F-749O,-0.236519
10000010,20000125,30000857,0-YMBJ,-0.158999
10000010,20000125,30000858,UMI-KK,-0.169479
10000010,20000125,30000859,GKP-YT,-0.210674
10000010,20000125,30000860,AW1-2I,-0.215425
10000010,20000126,30000861,15W-GC,-0.322977
10000010,20000126,30000862,N-FK87,-0.264217
10000010,20000126,30000863,C2X-M5,-0.373977
10000010,20000126,30000864,MSHD-4,-0.44074
10000010,20000126,30000865,H-W9TY,-0.460155
10000010,20000126,30000866,PNDN-V,-0.310737
10000010,20000127,30000867,D7-ZAC,-0.520236
10000010,20000127,30000868,SH1-6P,-0.565614
10000010,20000127,30000869,TRKN-L,-0.678992
10000010,20000127,30000870,O-0ERG,-0.726712
10000010,20000127,30000871,WH-JCA,-0.728917
10000010,20000127,30000872,Q-CAB2,-0.775645
10000010,20000128,30000873,PBD-0G,-0.230438
10000010,20000128,30000874,L-1HKR,-0.254723
10000010,20000128,30000875,9GI-FB,-0.264238
10000010,20000128,30000876,3G-LHB,-0.208766
10000010,20000128,30000877,DBT-GB,-0.245724
10000010,20000128,30000878,U-W3WS,-0.159317
10000010,20000129,30000879,DL1C-E,-0.129866
10000010,20000129,30000880,YLS8-J,-0.10925
10000010,20000129,30000881,2ISU-Y,-0.126363
10000010,20000129,30000882,X-CFN6,-0.095833
10000010,20000129,30000883,9SL-K9,-0.096309
10000010,20000129,30000884,Y-PZHM,-0.092418
10000010,20000129,30000885,OY-UZ1,-0.130408
10000010,20000130,30000886,S8-NSQ,-0.204552
10000010,20000130,30000887,GIH-ZG,-0.241196
10000010,20000130,30000888,V7-FB4,-0.249247
10000010,20000130,30000889,XD-TOV,-0.268366
10000010,20000130,30000890,K-6SNI,-0.272433
10000010,20000130,30000891,L-VXTK,-0.267787
10000010,20000130,30000892,C8VC-S,-0.272806
10000010,20000130,30000893,W-UQA5,-0.302784
10000010,20000131,30000894,W6VP-Y,-0.776605
10000010,20000131,30000895,IMK-K1,-0.77638
10000010,20000131,30000896,NJ4X-S,-0.721263
10000010,20000131,30000897,F-G7BO,-0.593187
10000010,20000131,30000898,2CG-5V,-0.612726
10000010,20000131,30000899,QFF-O6,-0.538433
10000011,20000132,30000900,NIH-02,-0.044546
10000011,20000132,30000901,JPL-RA,-0.099357
10000011,20000132,30000902,NK-7XO,-0.018441
10000011,20000132,30000903,E02-IK,-0.060932
10000011,20000132,30000904,N-DQ0D,-0.067485
10000011,20000132,30000905,M-MD3B,-0.119346
10000011,20000133,30000906,FVXK-D,-0.382929
10000011,20000133,30000907,6EG7-R,-0.705343
10000011,20000133,30000908,56D-TC,-0.698971
10000011,20000133,30000909,2X7Z-L,-0.554088
10000011,20000133,30000910,8DL-CP,-0.83872
10000011,20000133,30000911,UMDQ-6,-0.871405
10000011,20000134,30000912,504Z-V,-0.090319
10000011,20000134,30000913,F8K-WQ,-0.022898
10000011,20000134,30000914,AB-FZE,-0.108997
10000011,20000134,30000915,N-6Z8B,-0.076186
10000011,20000134,30000916,YUY-LM,-0.017284
10000011,20000134,30000917,NE-3GR,-0.032026
10000011,20000135,30000918,Y4-GQV,-0.020909
10000011,20000135,30000919,7-IDWY,-0.008712
10000011,20000135,30000920,AZF-GH,-0.026846
10000011,20000135,30000921,UT-UZB,-0.008475
10000011,20000135,30000922,M-EKDF,-0.004709
10000011,20000135,30000923,CRXA-Y,-0.075446
10000011,20000135,30000924,VXO-OM,-0.003316
10000011,20000135,30000925,BY5-V8,-0.007224
10000011,20000135,30000926,TET3-B,-0.01702
10000011,20000136,30000927,VKU-BG,-0.546395
10000011,20000136,30000928,WPR-EI,-0.455815
10000011,20000136,30000929,0NV-YU,-0.286826
10000011,20000136,30000930,V-2GYS,-0.194359
10000011,20000136,30000931,168-6H,-0.131969
10000011,20000136,30000932,W-RFUO,-0.15608
10000011,20000136,30000933,AI-EVH,-0.058278
10000011,20000136,30000934,F-MKH3,-0.11743
10000011,20000136,30000935,ZM-DNR,-0.067059
10000011,20000137,30000936,GF-3FL,-0.433705
10000011,20000137,30000937,ZJ-GOU,-0.14662
10000011,20000137,30000938,QQ3-YI,-0.251154
10000011,20000137,30000939,9-34L5,-0.078071
10000011,20000137,30000940,0R-GZQ,-0.444131
10000011,20000137,30000941,QM-20X,-0.151542
10000011,20000138,30000942,8YC-AN,-0.145875
10000011,20000138,30000943,7Q-8Z2,-0.303188
10000011,20000138,30000944,SUR-F7,-0.437104
10000011,20000138,30000945,OK-6XN,-0.560892
10000011,20000138,30000946,Q2FL-T,-0.25406
10000011,20000138,30000947,Y7-XFD,-0.051899
10000011,20000138,30000948,U3K-4A,-0.752034
10000011,20000139,30000949,P1T-LP,-0.057129
10000011,20000139,30000950,R-ESG0,-0.046101
10000011,20000139,30000951,CI4M-T,-0.030122
10000011,20000139,30000952,I-QRJA,-0.074072
10000011,20000139,30000953,M-YWAL,-0.232717
10000011,20000139,30000954,DE71-9,-0.13909
10000011,20000139,30000955,7JF-0Z,-0.26758
10000011,20000140,30000956,IX8-JB,-0.035095
10000011,20000140,30000957,WTIE-6,-0.030482
10000011,20000140,30000958,Y-DSSK,-0.020495
10000011,20000140,30000959,F5-CGW,-0.003857
10000011,20000140,30000960,H9S-WC,-0.006662
10000011,20000140,30000961,B-ROFP,-0.046223
10000011,20000140,30000962,1L-AED,-0.071519
10000011,20000140,30000963,1C-953,-0.071802
10000011,20000141,30000964,SL-YBS,-0.026357
10000011,20000141,30000965,UNJ-GX,-0.011881
10000011,20000141,30000966,0PI4-E,-0.003514
10000011,20000141,30000967,6WT-BE,-0.001181
10000011,20000141,30000968,L1S-G1,-0.015367
10000011,20000141,30000969,9SNK-O,-0.002133
10000011,20000141,30000970,B-VIP9,-0.001523
10000011,20000142,30000971,LXTC-S,-0.033926
10000011,20000142,30000972,WE3-BX,-0.01606
10000011,20000142,30000973,H7O-JZ,-0.008135
10000011,20000142,30000974,H-8F5Q,-0.01573
10000011,20000142,30000975,O-RXCZ,-0.010706
10000011,20000142,30000976,4M-P1I,-0.028344
10000011,20000143,30000977,P7UZ-T,-0.216504
10000011,20000143,30000978,PUZ-IO,-0.192658
10000011,20000143,30000979,HB-1NJ,-0.134468
10000011,20000143,30000980,EOE3-N,-0.172362
10000011,20000143,30000981,F7A-MR,-0.062922
10000011,20000143,30000982,O-8SOC,-0.104857
10000011,20000144,30000983,OJOS-T,-0.313705
10000011,20000144,30000984,V89M-R,-0.554139
10000011,20000144,30000985,66U-1P,-0.4961
10000011,20000144,30000986,BRT-OP,-0.458436
10000011,20000144,30000987,JUK0-1,-0.663626
10000011,20000144,30000988,V-IH6B,-1
10000011,20000145,30000989,52V6-B,-0.028117
10000011,20000145,30000990,PUC-JZ,-0.029624
10000011,20000145,30000991,SB-23C,-0.017876
10000011,20000145,30000992,5FCV-A,-0.010403
10000011,20000145,30000993,O-OVOQ,-0.00602
10000011,20000145,30000994,92-B0X,-0.013087
10000011,20000146,30000995,0-3VW8,-0.033765
10000011,20000146,30000996,28-QWU,-0.05243
10000011,20000146,30000997,UD-AOK,-0.114566
10000011,20000146,30000998,M9U-75,-0.137062
10000011,20000146,30000999,N-RAEL,-0.026544
10000011,20000146,30001000,K-IYNW,-0.123402
10000012,20000147,30001001,H-ADOC,-0.124763
10000012,20000147,30001002,G-G78S,-0.162519
10000012,20000147,30001003,UW9B-F,-0.13305
10000012,20000147,30001004,ZZ-ZWC,-0.129787
10000012,20000147,30001005,OSY-UD,-0.159361
